"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","UK_retailPrice","height","width","depth","thumbnailURL","imageURL"
5051,"Farm Animals Set",1986,"Dacta","Educational",NA,"Normal",TRUE,30,NA,"https://brickset.com/sets/1043-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1043-1.jpg","https://images.brickset.com/sets/images/1043-1.jpg"
7838,"Community Vehicles",1986,"Dacta","Educational",NA,"Normal",TRUE,33,6,"https://brickset.com/sets/1044-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1044-1.jpg","https://images.brickset.com/sets/images/1044-1.jpg"
7839,"Industrial Elements",1986,"Dacta","Educational",NA,"Normal",TRUE,20,NA,"https://brickset.com/sets/1045-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1045-1.jpg","https://images.brickset.com/sets/images/1045-1.jpg"
7841,"Train Set",1986,"Dacta","Educational",NA,"Normal",TRUE,61,6,"https://brickset.com/sets/1046-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1046-1.jpg","https://images.brickset.com/sets/images/1046-1.jpg"
7843,"Extra Track",1986,"Dacta","Educational",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/1047-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1047-1.jpg","https://images.brickset.com/sets/images/1047-1.jpg"
7844,"Bridge and Crossing Tracks",1986,"Dacta","Educational",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/1048-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1048-1.jpg","https://images.brickset.com/sets/images/1048-1.jpg"
7846,"Basic Pack",1986,"Dacta","Educational",NA,"Normal",TRUE,396,6,"https://brickset.com/sets/1050-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1050-1.jpg","https://images.brickset.com/sets/images/1050-1.jpg"
7857,"Bricks 2 x 2 and 2 x 4",1986,"Dacta","Educational",NA,"Normal",TRUE,56,NA,"https://brickset.com/sets/1071-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1071-1.jpg","https://images.brickset.com/sets/images/1071-1.jpg"
7865,"Supplementary Pack",1986,"Dacta","Educational",NA,"Normal",TRUE,128,NA,"https://brickset.com/sets/1083-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1083-1.jpg","https://images.brickset.com/sets/images/1083-1.jpg"
6516,"Technic Control 1",1986,"Dacta","Educational",NA,"Normal",TRUE,404,NA,"https://brickset.com/sets/1090-1",0,0,"{Not specified}","{Not specified}",NA,140,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1090-1.jpg","https://images.brickset.com/sets/images/1090-1.jpg"
7872,"Technic Control II",1986,"Dacta","Educational",NA,"Normal",TRUE,463,NA,"https://brickset.com/sets/1092-1",0,0,"{Not specified}","{Not specified}",NA,191,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1092-1.jpg","https://images.brickset.com/sets/images/1092-1.jpg"
23130,"Interface A",1986,"Dacta","Educational",NA,"Normal",TRUE,3,NA,"https://brickset.com/sets/1093-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1093-1.jpg","https://images.brickset.com/sets/images/1093-1.jpg"
31378,"Bogie plates",1986,"Service Packs","Miscellaneous",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/1169-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
31377,"Motor housing",1986,"Service Packs","Miscellaneous",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/1174-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
26886,"Replacement Space Siren",1986,"Service Packs","Miscellaneous","Space","Normal",TRUE,1,NA,"https://brickset.com/sets/1179-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
31391,"Hinges and Couplings",1986,"Service Packs","Miscellaneous",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/1243-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1243-1.jpg","https://images.brickset.com/sets/images/1243-1.jpg"
23553,"Optosensors (4.5V) and Discs",1986,"Service Packs","Miscellaneous","Technic","Normal",TRUE,4,NA,"https://brickset.com/sets/1343-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1343-1.jpg","https://images.brickset.com/sets/images/1343-1.jpg"
29579,"Basic Box",1986,"Basic","Basic",NA,"Normal",TRUE,166,2,"https://brickset.com/sets/1400-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
9767,"Car Building Set",1986,"Duplo","Pre-school",NA,"Normal",TRUE,7,1,"https://brickset.com/sets/1503-1",0,0,"Box","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
9768,"House Building Set",1986,"Duplo","Pre-school",NA,"Normal",TRUE,13,1,"https://brickset.com/sets/1504-2",0,0,"Box","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
9766,"House and Car Building Sets",1986,"Duplo","Pre-school","Bonus/Value Pack","Collection",TRUE,20,NA,"https://brickset.com/sets/1505-1",0,0,"Other","Unknown",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1505-1.jpg","https://images.brickset.com/sets/images/1505-1.jpg"
365,"Town Value Pack",1986,"Town","Modern day","Bonus/Value Pack","Collection",TRUE,100,NA,"https://brickset.com/sets/1506-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1506-1.jpg","https://images.brickset.com/sets/images/1506-1.jpg"
366,"Special Two-Set Space Pack",1986,"Space","Action/Adventure","Bonus/Value Pack","Collection",TRUE,96,NA,"https://brickset.com/sets/1507-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1507-1.jpg","https://images.brickset.com/sets/images/1507-1.jpg"
23445,"Basic Building Set",1986,"Basic","Basic",NA,"Normal",TRUE,59,1,"https://brickset.com/sets/1511-1",0,0,"Box","Retail - limited",3,NA,NA,NA,NA,NA,NA,NA
10231,"Basic Building Set",1986,"Basic","Basic",NA,"Normal",TRUE,27,NA,"https://brickset.com/sets/1523-2",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA
382,"Basic Building Set",1986,"Basic","Basic",NA,"Normal",TRUE,38,NA,"https://brickset.com/sets/1524-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
383,"LEGO Container Lorry",1986,"Town","Modern day","Vehicles","Normal",TRUE,154,1,"https://brickset.com/sets/1525-1",0,0,"Box","Unknown",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1525-1.jpg","https://images.brickset.com/sets/images/1525-1.jpg"
385," Unknown",1986,"Space","Action/Adventure","Classic","Normal",FALSE,104,NA,"https://brickset.com/sets/1526-1",0,1,"Box","Unknown",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1526-1.jpg","https://images.brickset.com/sets/images/1526-1.jpg"
386,"Dragster",1986,"Town","Modern day","Racing","Normal",TRUE,21,1,"https://brickset.com/sets/1528-1",0,2,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1528-1.jpg","https://images.brickset.com/sets/images/1528-1.jpg"
411,"Silja Line Ferry",1986,"Promotional","Miscellaneous","Ferries","Normal",TRUE,176,NA,"https://brickset.com/sets/1554-1",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1554-1.jpg","https://images.brickset.com/sets/images/1554-1.jpg"
412,"Santa Claus",1986,"Basic","Basic","Seasonal","Normal",TRUE,19,NA,"https://brickset.com/sets/1555-1",0,5,"Polybag","Retail - limited",NA,1,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1555-1.jpg","https://images.brickset.com/sets/images/1555-1.jpg"
22435,"Christmas Hearts",1986,"Basic","Basic","Seasonal","Normal",TRUE,10,NA,"https://brickset.com/sets/1556-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
414,"Scooter",1986,"Space","Action/Adventure","Classic","Normal",TRUE,26,1,"https://brickset.com/sets/1557-1",3.2,3,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1557-1.jpg","https://images.brickset.com/sets/images/1557-1.jpg"
415,"Mobile Command Trailer",1986,"Space","Action/Adventure","Classic","Normal",TRUE,70,2,"https://brickset.com/sets/1558-1",3.5,3,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1558-1.jpg","https://images.brickset.com/sets/images/1558-1.jpg"
10091,"Fabuland Character Polybag",1986,"Fabuland","Junior",NA,"Normal",TRUE,4,1,"https://brickset.com/sets/1570-1",0,0,"Polybag","Unknown",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1570-1.jpg","https://images.brickset.com/sets/images/1570-1.jpg"
426,"Super Tow Truck",1986,"Town","Modern day","Vehicles","Normal",TRUE,79,1,"https://brickset.com/sets/1572-1",3.9,4,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1572-1.jpg","https://images.brickset.com/sets/images/1572-1.jpg"
430,"Lunar Scout",1986,"Space","Action/Adventure","Classic","Normal",TRUE,72,1,"https://brickset.com/sets/1580-1",4.3,3,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1580-1.jpg","https://images.brickset.com/sets/images/1580-1.jpg"
4922,"Breakdown Assistance, Touring Club Schweiz Edition",1986,"Town","Modern day","Special","Normal",TRUE,245,4,"https://brickset.com/sets/1589-2",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1589-2.jpg","https://images.brickset.com/sets/images/1589-2.jpg"
22436,"Storage Container",1986,"Duplo","Pre-school",NA,"Normal",TRUE,47,3,"https://brickset.com/sets/1618-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA
8641,"Storage Container",1986,"Basic","Basic",NA,"Normal",TRUE,260,4,"https://brickset.com/sets/1619-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA
666,"DUPLO Combination Pack",1986,"Duplo","Pre-school",NA,"Normal",TRUE,6,NA,"https://brickset.com/sets/1926-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
5943,"Basic Set with Storage Case",1986,"Basic","Basic",NA,"Normal",TRUE,215,1,"https://brickset.com/sets/1963-1",0,0,"{Not specified}","{Not specified}",5,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1963-1.jpg","https://images.brickset.com/sets/images/1963-1.jpg"
715,"Oval Rattle",1986,"Duplo","Pre-school","Baby","Normal",TRUE,1,NA,"https://brickset.com/sets/2014-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
744,"Squirrel Rattle",1986,"Duplo","Pre-school","Baby","Normal",TRUE,2,NA,"https://brickset.com/sets/2050-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
745,"Spin-A-Coaster",1986,"Duplo","Pre-school","Baby","Normal",TRUE,2,NA,"https://brickset.com/sets/2051-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
746,"Clown Shape Sorter",1986,"Duplo","Pre-school","Baby","Normal",TRUE,7,NA,"https://brickset.com/sets/2052-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2052-1.jpg","https://images.brickset.com/sets/images/2052-1.jpg"
751,"Rocking Horse Push-Along",1986,"Duplo","Pre-school","Baby","Normal",TRUE,2,1,"https://brickset.com/sets/2057-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
752,"Activity and Bath Toy",1986,"Duplo","Pre-school","Baby","Normal",TRUE,2,NA,"https://brickset.com/sets/2059-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
1080,"DUPLO Family",1986,"Duplo","Pre-school",NA,"Normal",TRUE,1,6,"https://brickset.com/sets/2750-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
1082,"Bedroom",1986,"Duplo","Pre-school",NA,"Normal",TRUE,28,2,"https://brickset.com/sets/2752-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
1083,"Bathroom",1986,"Duplo","Pre-school",NA,"Normal",TRUE,10,1,"https://brickset.com/sets/2754-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
1084,"Kitchen",1986,"Duplo","Pre-school",NA,"Normal",TRUE,20,1,"https://brickset.com/sets/2756-1",0,0,"{Not specified}","{Not specified}",NA,15,NA,NA,NA,NA,NA,NA
1086,"Living Room",1986,"Duplo","Pre-school",NA,"Normal",TRUE,29,1,"https://brickset.com/sets/2758-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
1089,"House Supplementary Set",1986,"Duplo","Pre-school",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/2760-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA
1092,"Play House",1986,"Duplo","Pre-school",NA,"Normal",TRUE,64,5,"https://brickset.com/sets/2770-1",0,0,"{Not specified}","{Not specified}",NA,69,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2770-1.jpg","https://images.brickset.com/sets/images/2770-1.jpg"
1699,"Motor Boat with Walter Walrus",1986,"Fabuland","Junior",NA,"Normal",TRUE,13,1,"https://brickset.com/sets/3633-1",0,0,"{Not specified}","{Not specified}",NA,5.25,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3633-1.jpg","https://images.brickset.com/sets/images/3633-1.jpg"
1708,"Mike Monkey and his Taxi",1986,"Fabuland","Junior",NA,"Normal",TRUE,10,2,"https://brickset.com/sets/3644-1",0,0,"{Not specified}","{Not specified}",NA,6.55,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3644-1.jpg","https://images.brickset.com/sets/images/3644-1.jpg"
1729,"Merry-Go-Round with Ticket Booth",1986,"Fabuland","Junior",NA,"Normal",TRUE,42,3,"https://brickset.com/sets/3668-1",0,0,"{Not specified}","{Not specified}",NA,17.75,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3668-1.jpg","https://images.brickset.com/sets/images/3668-1.jpg"
1739,"Flour Mill and Shop",1986,"Fabuland","Junior",NA,"Normal",TRUE,73,2,"https://brickset.com/sets/3679-1",0,0,"{Not specified}","{Not specified}",NA,26.75,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3679-1.jpg","https://images.brickset.com/sets/images/3679-1.jpg"
1764,"Outdoor Cafe with Bonnie Bunny",1986,"Fabuland","Junior",NA,"Normal",TRUE,6,1,"https://brickset.com/sets/3718-1",0,0,"{Not specified}","{Not specified}",NA,2.25,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3718-1.jpg","https://images.brickset.com/sets/images/3718-1.jpg"
1823,"Patricia Piglet at her Bakery",1986,"Fabuland","Junior",NA,"Normal",TRUE,30,1,"https://brickset.com/sets/3796-1",0,0,"{Not specified}","{Not specified}",NA,3.35,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3796-1.jpg","https://images.brickset.com/sets/images/3796-1.jpg"
